group_size,sampling,reported_iq,empirical_probability,exact_probability
75,without_replacement,117,0.0,0.0
75,without_replacement,118,0.0,0.0
75,without_replacement,119,0.0,0.0
75,without_replacement,120,0.0,0.0
75,without_replacement,121,0.0,0.0
75,without_replacement,122,0.0,0.0
75,without_replacement,123,0.0,0.0
75,without_replacement,124,0.0,0.0
75,without_replacement,125,0.0,0.0
75,without_replacement,126,0.0,0.0
75,without_replacement,127,0.0,0.0
75,without_replacement,128,0.0,0.0
75,without_replacement,129,0.0,0.0
75,without_replacement,130,0.0,0.0
75,without_replacement,131,0.0,0.0
75,without_replacement,132,0.0,0.0
75,without_replacement,133,0.0,0.0
75,without_replacement,134,0.0,0.0
75,without_replacement,135,0.0,0.0
75,without_replacement,136,0.0,0.0
75,without_replacement,137,0.0,0.0
75,without_replacement,138,0.0,0.0
75,without_replacement,139,0.0,0.0
75,without_replacement,140,0.0,0.0
75,without_replacement,141,0.0,0.0
75,without_replacement,142,0.0,0.0
75,without_replacement,143,0.0,0.0
75,without_replacement,144,0.0,0.0
75,without_replacement,145,0.0,0.0
100,with_replacement,55,0.0,0.0
100,with_replacement,56,0.0,0.0
100,with_replacement,57,0.0,0.0
100,with_replacement,58,0.0,0.0
100,with_replacement,59,0.0,0.0
100,with_replacement,60,0.0,0.0
100,with_replacement,61,0.0,7.888609052210195e-31
100,with_replacement,62,0.0,0.0
100,with_replacement,63,0.0,0.0
100,with_replacement,64,0.0,0.0
100,with_replacement,65,0.0,7.888609052210033e-29
100,with_replacement,66,0.0,0.0
100,with_replacement,67,0.0,0.0
100,with_replacement,68,0.0,0.0
100,with_replacement,69,0.0,3.904861480844e-27
100,with_replacement,70,0.0,0.0
100,with_replacement,71,0.0,0.0
100,with_replacement,72,0.0,1.2755880837423788e-25
100,with_replacement,73,0.0,0.0
100,with_replacement,74,0.0,3.0933011030753035e-24
100,with_replacement,75,0.0,5.93913811790456e-23
100,with_replacement,76,0.0,0.0
100,with_replacement,77,0.0,9.403635353348678e-22
100,with_replacement,78,0.0,1.2627738903068486e-20
100,with_replacement,79,0.0,1.4679746474816943e-19
100,with_replacement,80,0.0,1.5005963063146147e-18
100,with_replacement,81,0.0,1.3655426387463141e-17
100,with_replacement,82,0.0,9.403623171366697e-16
100,with_replacement,83,0.0,5.609228993004058e-15
100,with_replacement,84,0.0,2.3470616743584137e-13
100,with_replacement,85,0.0,1.0616968341311874e-12
100,with_replacement,86,0.0,2.943606516591161e-11
100,with_replacement,87,0.0,5.272154197873558e-10
100,with_replacement,88,0.0,7.394709784030457e-09
100,with_replacement,89,1e-06,8.25474668282531e-08
100,with_replacement,90,0.0,7.431811936599073e-07
100,with_replacement,91,5e-06,5.455893683614363e-06
100,with_replacement,92,3.4e-05,3.296112321962888e-05
100,with_replacement,93,0.0004,0.0003976092202282167
100,with_replacement,94,0.001289,0.0013219609430288842
100,with_replacement,95,0.008659,0.008730546977440776
100,with_replacement,96,0.018054,0.01795459898156456
100,with_replacement,97,0.068192,0.06822998542733073
100,with_replacement,98,0.1451,0.14538525455582446
100,with_replacement,99,0.140336,0.1401175103976876
100,with_replacement,100,0.235294,0.23564656559733319
100,with_replacement,101,0.139221,0.14011751039768763
100,with_replacement,102,0.146458,0.1453852545558245
100,with_replacement,103,0.06846,0.0682299854273307
100,with_replacement,104,0.017872,0.017954598981564523
100,with_replacement,105,0.008861,0.008730546977440778
100,with_replacement,106,0.001354,0.0013219609430288842
100,with_replacement,107,0.000371,0.0003976092202282166
100,with_replacement,108,3.6e-05,3.2961123219628875e-05
100,with_replacement,109,2e-06,5.455893683614363e-06
100,with_replacement,110,1e-06,7.431811936599073e-07
100,with_replacement,111,0.0,8.25474668282531e-08
100,with_replacement,112,0.0,7.394709784030457e-09
100,with_replacement,113,0.0,5.272154197873558e-10
100,with_replacement,114,0.0,2.943606516591161e-11
100,with_replacement,115,0.0,1.0616968341311874e-12
100,with_replacement,116,0.0,2.347061674358414e-13
100,with_replacement,117,0.0,5.609228993004059e-15
100,with_replacement,118,0.0,9.403623171366695e-16
100,with_replacement,119,0.0,1.3655426387463142e-17
100,with_replacement,120,0.0,1.5005963063146145e-18
100,with_replacement,121,0.0,1.4679746474816943e-19
100,with_replacement,122,0.0,1.2627738903068486e-20
100,with_replacement,123,0.0,9.403635353348678e-22
100,with_replacement,124,0.0,0.0
100,with_replacement,125,0.0,5.939138117904561e-23
100,with_replacement,126,0.0,3.0933011030753035e-24
100,with_replacement,127,0.0,0.0
100,with_replacement,128,0.0,1.2755880837423786e-25
100,with_replacement,129,0.0,0.0
100,with_replacement,130,0.0,0.0
100,with_replacement,131,0.0,3.904861480844e-27
100,with_replacement,132,0.0,0.0
100,with_replacement,133,0.0,0.0
100,with_replacement,134,0.0,0.0
100,with_replacement,135,0.0,7.888609052210032e-29
100,with_replacement,136,0.0,0.0
100,with_replacement,137,0.0,0.0
100,with_replacement,138,0.0,0.0
100,with_replacement,139,0.0,7.888609052210118e-31
100,with_replacement,140,0.0,0.0
100,with_replacement,141,0.0,0.0
100,with_replacement,142,0.0,0.0
100,with_replacement,143,0.0,0.0
100,with_replacement,144,0.0,0.0
100,with_replacement,145,0.0,0.0
100,without_replacement,55,0.0,0.0
100,without_replacement,56,0.0,0.0
100,without_replacement,57,0.0,0.0
100,without_replacement,58,0.0,0.0
100,without_replacement,59,0.0,0.0
100,without_replacement,60,0.0,0.0
100,without_replacement,61,0.0,0.0
100,without_replacement,62,0.0,0.0
100,without_replacement,63,0.0,0.0
100,without_replacement,64,0.0,0.0
100,without_replacement,65,0.0,0.0
100,without_replacement,66,0.0,0.0
100,without_replacement,67,0.0,0.0
100,without_replacement,68,0.0,0.0
100,without_replacement,69,0.0,0.0
100,without_replacement,70,0.0,0.0
100,without_replacement,71,0.0,0.0
100,without_replacement,72,0.0,0.0
100,without_replacement,73,0.0,0.0
100,without_replacement,74,0.0,0.0
100,without_replacement,75,0.0,0.0
100,without_replacement,76,0.0,0.0
100,without_replacement,77,0.0,0.0
100,without_replacement,78,0.0,0.0
100,without_replacement,79,0.0,0.0
100,without_replacement,80,0.0,0.0
100,without_replacement,81,0.0,0.0
100,without_replacement,82,0.0,0.0
100,without_replacement,83,0.0,0.0
100,without_replacement,84,0.0,0.0
100,without_replacement,85,0.0,0.0
100,without_replacement,86,0.0,0.0
100,without_replacement,87,0.0,0.0
100,without_replacement,88,0.0,0.0
100,without_replacement,89,0.0,0.0
100,without_replacement,90,0.0,0.0
100,without_replacement,91,0.0,0.0
100,without_replacement,92,0.0,0.0
100,without_replacement,93,0.0,0.0
100,without_replacement,94,0.0,0.0
100,without_replacement,95,0.0,0.0
100,without_replacement,96,0.0,0.0
100,without_replacement,97,0.0,0.0
100,without_replacement,98,0.0,0.0
100,without_replacement,99,0.0,0.0
100,without_replacement,100,1.0,1.0
100,without_replacement,101,0.0,0.0
100,without_replacement,102,0.0,0.0
100,without_replacement,103,0.0,0.0
100,without_replacement,104,0.0,0.0
100,without_replacement,105,0.0,0.0
100,without_replacement,106,0.0,0.0
100,without_replacement,107,0.0,0.0
100,without_replacement,108,0.0,0.0
100,without_replacement,109,0.0,0.0
100,without_replacement,110,0.0,0.0
100,without_replacement,111,0.0,0.0
100,without_replacement,112,0.0,0.0
100,without_replacement,113,0.0,0.0
100,without_replacement,114,0.0,0.0
100,without_replacement,115,0.0,0.0
100,without_replacement,116,0.0,0.0
100,without_replacement,117,0.0,0.0
100,without_replacement,118,0.0,0.0
100,without_replacement,119,0.0,0.0
100,without_replacement,120,0.0,0.0
100,without_replacement,121,0.0,0.0
100,without_replacement,122,0.0,0.0
100,without_replacement,123,0.0,0.0
100,without_replacement,124,0.0,0.0
100,without_replacement,125,0.0,0.0
100,without_replacement,126,0.0,0.0
100,without_replacement,127,0.0,0.0
100,without_replacement,128,0.0,0.0
100,without_replacement,129,0.0,0.0
100,without_replacement,130,0.0,0.0
100,without_replacement,131,0.0,0.0
100,without_replacement,132,0.0,0.0
100,without_replacement,133,0.0,0.0
100,without_replacement,134,0.0,0.0
100,without_replacement,135,0.0,0.0
100,without_replacement,136,0.0,0.0
100,without_replacement,137,0.0,0.0
100,without_replacement,138,0.0,0.0
100,without_replacement,139,0.0,0.0
100,without_replacement,140,0.0,0.0
100,without_replacement,141,0.0,0.0
100,without_replacement,142,0.0,0.0
100,without_replacement,143,0.0,0.0
100,without_replacement,144,0.0,0.0
100,without_replacement,145,0.0,0.0
